Data;Ticker;MarketCap;P/VP;Price;Rf
01/06/1998;AZEV4;2.7;0.56238282434;0.3163688725;0.00101191940244805
01/06/1998;BLUT4;.35;0;11.306.447.291;0.00101191940244805
01/06/1998;BRAP3;0;0;0;0.00101191940244805
01/06/1998;BRAP4;0;0;0;0.00101191940244805
01/06/1998;AGRO3;0;0;0;0.00101191940244805
01/06/1998;BRKM5;218.35;0;13.535.504.044;0.00101191940244805
01/06/1998;BRFS3;338.64;0.73843429422;0;0.00101191940244805
01/06/1998;CCRO3;0;0;0;0.00101191940244805
01/06/1998;CLSC4;388.62;0;65.802.109.598;0.00101191940244805
01/06/1998;CMIG4;3238.74;0;0.44187752649;0.00101191940244805
01/06/1998;CESP6;291.51;0;0;0.00101191940244805
01/06/1998;COCE5;563.27;1.046.775.193;0.31068970383;0.00101191940244805
01/06/1998;COGN3;0;0;0;0.00101191940244805
01/06/1998;CGAS5;647.4;15.383.994.978;0;0.00101191940244805
01/06/1998;CSMG3;0;0;0;0.00101191940244805
01/06/1998;CPLE6;2121;0;0;0.00101191940244805
01/06/1998;CSAN3;0;0;0;0.00101191940244805
01/06/1998;CPFE3;0;0;0;0.00101191940244805
01/06/1998;CRPG5;0;0;0.39467560733;0.00101191940244805
01/06/1998;CARD3;0;0;0;0.00101191940244805
01/06/1998;CVCB3;0;0;0;0.00101191940244805
01/06/1998;CYRE3;11.24;0;0;0.00101191940244805
01/06/1998;DASA3;0;0;0;0.00101191940244805
01/06/1998;DXCO3;0;0;0;0.00101191940244805
01/06/1998;DEXP3;0;0;0;0.00101191940244805
01/06/1998;PNVL3;29.91;0.39572783552;0.17123688837;0.00101191940244805
01/06/1998;DIRR3;0;0;0;0.00101191940244805
01/06/1998;ECOR3;0;0;0;0.00101191940244805
01/06/1998;ELET3;11384.3;0.18634769621;52.560.247.065;0.00101191940244805
01/06/1998;EMBR3;615.17;12.058.011.993;0.94378509038;0.00101191940244805
01/06/1998;ENAT3;0;0;0;0.00101191940244805
01/06/1998;ENBR3;0;0;0;0.00101191940244805
01/06/1998;ENGI3;0;0;0;0.00101191940244805
01/06/1998;ENEV3;0;0;0;0.00101191940244805
01/06/1998;EGIE3;844.97;0;0;0.00101191940244805
